Velocity,Brightness Temperature,Velocity Corrected
93.1637277171181,1.7581903195274968,114.11239211209804
92.33927013651254,2.59019565003069,113.28793453149245
91.5148125558737,1.6798132019727028,112.46347695085362
90.69035497523485,2.2972964937851224,111.63901937021478
89.8658973946293,1.5353907617293565,110.81456178960923
89.04143981399045,2.2558977331548498,109.99010420897037
88.2169822333516,2.0387187140089758,109.16564662833153
87.39252465274605,1.6922895793526003,108.34118904772598
86.56806707210721,2.5074168465661977,107.51673146708714
85.74360949146836,2.8048391420024323,106.69227388644828
84.91915191086281,1.6922895793522876,105.86781630584272
84.09469433022396,1.9575662589575948,105.04335872520389
83.27023674958511,2.1206892482801685,104.21890114456502
82.44577916897956,2.4227375770982995,103.39444356395947
81.6213215883407,1.1515757451842568,102.56998598332063
80.79686400770187,2.8484132409151037,101.7455284026818
79.97240642709632,2.3807149712179374,100.92107082207625
79.14794884645747,2.380714971218307,100.09661324143738
78.32349126581862,2.422737577098726,99.27215566079855
77.49903368517978,1.9172932597660939,98.44769808015971
76.67457610457421,0.8384438510790879,97.62324049955413
75.85011852393538,2.0796010043658804,96.7987829189153
75.02566094329653,1.6527691112987632,95.97432533827646
74.20120336269098,1.2269189043438438,95.1498677576709
73.37674578205213,1.81205357112702,94.32541017703204
72.55228820141329,2.422737577098726,93.5009525963932
71.72783062080772,2.161984896236387,92.67649501578765
70.90337304016889,2.3807149712179374,91.85203743514882
70.07891545953004,2.892205984681649,91.02757985450995
69.25445787892448,1.7320095376749371,90.2031222739044
68.43000029828563,2.5500764804375784,89.37866469326556
67.6055427176468,2.464971042795977,88.55420711262673
66.78108513704123,0.7298026993114739,87.72974953202115
65.9566275564024,2.3389017605102786,86.90529195138231
65.13216997576355,1.6134467383737636,86.08083437074347
64.30771239515799,2.464971042795181,85.25637679013792
63.48325481451915,2.0796010043666477,84.43191920949907
62.65879723388031,2.422737577098669,83.60746162886022
61.83433965324146,0.9117877505723833,82.78300404822139
61.009882072635904,2.0796010043662783,81.95854646761583
60.185424491997054,2.848413240915132,81.13408888697697
